building,floor,electricity,water,status,timestamp
Building B,3,104.89,224.44,normal,2025-12-11T03:03:35.644025+00:00
Building B,2,166.13,338.18,normal,2025-11-27T15:36:12.644025+00:00
Building C,5,372.35,527.79,anomaly,2025-11-26T03:50:13.644025+00:00
Building B,5,193.93,287.54,normal,2025-12-15T17:10:27.644025+00:00
Building C,5,160.05,182.72,normal,2025-12-07T18:52:55.644025+00:00
Building A,4,90.46,170.66,normal,2025-11-16T01:51:45.644025+00:00
Building B,1,99.15,276.94,normal,2025-11-30T19:59:26.644025+00:00
Building C,5,92.57,199.92,normal,2025-11-20T13:44:11.644025+00:00
Building A,1,68.8,187.01,normal,2025-12-09T05:03:58.644025+00:00
Building C,4,121.15,188.73,normal,2025-12-06T16:13:18.644025+00:00
Building C,2,109.81,211.94,normal,2025-12-06T03:58:40.644025+00:00
Building C,5,159.39,184.78,normal,2025-11-26T17:29:28.644025+00:00
Building B,1,97.57,232.88,normal,2025-12-14T07:16:37.644025+00:00
Building B,2,119.55,219.71,normal,2025-11-18T23:58:54.644025+00:00
Building A,3,105.47,160.19,normal,2025-12-05T06:55:47.644025+00:00
Building A,5,102.47,168.95,normal,2025-11-18T00:11:38.644025+00:00
Building A,3,121.59,248.59,normal,2025-12-01T08:34:31.644025+00:00
Building A,5,177.8,239.87,normal,2025-12-14T16:23:37.644025+00:00
Building C,1,106.91,216.84,normal,2025-11-18T01:35:31.644025+00:00
Building B,1,127.19,277.56,normal,2025-12-15T19:00:58.644025+00:00
Building C,5,105.16,200.07,normal,2025-11-20T14:41:22.644025+00:00
Building C,5,153.61,261.61,normal,2025-11-17T13:02:53.644025+00:00
Building C,1,80.61,217.95,normal,2025-12-05T21:55:58.644025+00:00
Building A,1,106.96,222.68,normal,2025-12-10T05:42:03.644025+00:00
Building C,2,85.04,219.65,normal,2025-12-05T05:34:05.644025+00:00
Building B,1,104.75,276.95,normal,2025-12-03T19:38:17.644025+00:00
Building A,1,97.74,252.35,normal,2025-11-18T11:38:45.644025+00:00
Building B,2,169.14,239.98,normal,2025-12-07T13:32:30.644025+00:00
Building C,1,386.48,554.12,anomaly,2025-11-29T17:28:01.644025+00:00
Building B,3,149.07,305.85,normal,2025-11-30T12:20:33.644025+00:00
Building A,2,125.53,245.21,normal,2025-12-12T09:01:45.644025+00:00
Building A,1,152.71,175.36,normal,2025-11-22T16:53:05.644025+00:00
Building A,3,128.21,199.66,normal,2025-12-02T09:31:41.644025+00:00
Building A,3,101.33,175.79,normal,2025-12-02T05:17:10.644025+00:00
Building C,1,87.97,168.89,normal,2025-11-19T17:07:38.644025+00:00
Building C,4,69.25,136.62,normal,2025-12-07T00:49:16.644025+00:00
Building C,4,113.33,185.55,normal,2025-12-03T22:17:38.644025+00:00
Building C,4,81.02,186.61,normal,2025-11-26T00:05:55.644025+00:00
Building C,1,120.82,161.36,normal,2025-11-20T20:14:34.644025+00:00
Building B,1,102.85,225.24,normal,2025-11-17T07:25:00.644025+00:00
Building C,2,118.41,229.04,normal,2025-12-03T10:59:22.644025+00:00
Building B,5,103.63,207.81,normal,2025-12-02T00:34:02.644025+00:00
Building C,2,86.04,247.49,normal,2025-11-18T19:40:50.644025+00:00
Building B,5,125.92,215.72,normal,2025-11-21T19:18:48.644025+00:00
Building C,1,93.69,218.68,normal,2025-12-05T07:44:20.644025+00:00
Building B,1,161.41,343.37,normal,2025-12-09T13:59:34.644025+00:00
Building B,3,129.35,167.08,normal,2025-11-23T23:37:14.644025+00:00
Building B,3,158.9,199.88,normal,2025-12-15T18:15:35.644025+00:00
Building B,5,131.37,261.7,normal,2025-12-11T21:14:09.644025+00:00
Building B,4,106.23,185.11,normal,2025-12-03T02:44:36.644025+00:00
Building B,5,107.35,180.19,normal,2025-12-03T19:14:22.644025+00:00
Building A,3,72.05,214.23,normal,2025-12-14T01:20:19.644025+00:00
Building C,4,95.32,206.53,normal,2025-12-02T02:28:30.644025+00:00
Building A,1,106.43,185.09,normal,2025-11-21T01:25:45.644025+00:00
Building B,3,134.47,274.24,normal,2025-11-23T18:55:54.644025+00:00
Building C,4,119.36,195.31,normal,2025-12-06T14:52:02.644025+00:00
Building B,5,158.9,200.06,normal,2025-12-03T04:10:57.644025+00:00
Building A,3,150.95,206.02,normal,2025-11-28T17:29:19.644025+00:00
Building C,2,130.9,165.31,normal,2025-12-09T15:18:24.644025+00:00
Building A,1,355.66,630.17,anomaly,2025-12-08T05:53:23.644025+00:00
Building C,4,104.25,196.98,normal,2025-12-14T13:16:50.644025+00:00
Building C,3,111.05,147.39,normal,2025-11-24T05:57:50.644025+00:00
Building C,3,97.4,148.56,normal,2025-11-19T00:29:16.644025+00:00
Building B,3,162.75,228.11,normal,2025-12-13T14:39:20.644025+00:00
Building A,2,118.13,190.07,normal,2025-12-15T18:56:56.644025+00:00
Building A,2,155.28,231.14,normal,2025-12-10T11:49:03.644025+00:00
Building B,4,98.75,290.76,normal,2025-11-28T23:52:57.644025+00:00
Building B,3,188.8,308.76,normal,2025-12-13T11:52:42.644025+00:00
Building A,3,141.99,232.9,normal,2025-12-01T08:00:55.644025+00:00
Building C,2,102.6,142.5,normal,2025-11-27T19:22:55.644025+00:00
Building A,5,97.01,245.72,normal,2025-12-07T12:06:47.644025+00:00
Building A,2,81.46,138.06,normal,2025-11-19T23:52:01.644025+00:00
Building A,4,133.09,180.15,normal,2025-11-24T06:38:13.644025+00:00
Building B,5,253.58,483.56,anomaly,2025-11-25T04:01:30.644025+00:00
Building C,5,117.27,244.31,normal,2025-12-05T06:21:55.644025+00:00
Building A,3,113.22,174.14,normal,2025-11-27T06:21:57.644025+00:00
Building B,1,134.39,287.15,normal,2025-12-10T15:43:29.644025+00:00
Building A,2,103.78,137.08,normal,2025-11-29T05:17:34.644025+00:00
Building C,5,74.12,169.54,normal,2025-11-28T23:25:41.644025+00:00
Building B,1,89.13,210.56,normal,2025-11-26T05:22:21.644025+00:00
Building B,5,123.77,222.3,normal,2025-12-08T23:10:01.644025+00:00
Building B,1,139.79,248.48,normal,2025-12-06T14:21:43.644025+00:00
Building C,1,289.47,495.81,anomaly,2025-12-15T01:26:58.644025+00:00
Building A,3,120.88,309.53,normal,2025-12-06T10:21:42.644025+00:00
Building C,3,84.23,172.75,normal,2025-12-03T04:40:59.644025+00:00
Building C,3,130.96,178.87,normal,2025-11-17T08:02:52.644025+00:00
Building A,2,135.66,211.44,normal,2025-11-26T08:36:20.644025+00:00
Building A,5,304.93,466.28,anomaly,2025-11-30T08:31:03.644025+00:00
Building C,2,68.51,154.32,normal,2025-11-29T01:56:20.644025+00:00
Building C,5,118.26,252.97,normal,2025-11-29T18:19:49.644025+00:00
Building C,2,145.27,293.16,normal,2025-12-09T15:58:25.644025+00:00
Building B,2,176.85,282.14,normal,2025-11-28T10:50:46.644025+00:00
Building A,1,129.76,205.92,normal,2025-12-05T18:32:33.644025+00:00
Building A,1,158.86,177.03,normal,2025-12-02T09:36:14.644025+00:00
Building C,2,116.77,162.0,normal,2025-11-27T07:20:51.644025+00:00
Building B,2,128.81,163.25,normal,2025-11-24T01:02:45.644025+00:00
Building B,1,168.3,337.75,normal,2025-11-30T08:48:33.644025+00:00
Building A,2,109.34,195.21,normal,2025-12-12T04:45:32.644025+00:00
Building B,2,123.63,206.02,normal,2025-11-27T20:16:53.644025+00:00
Building A,5,127.14,243.91,normal,2025-12-03T14:03:23.644025+00:00
Building B,3,141.52,348.6,normal,2025-12-06T09:13:21.644025+00:00
Building C,4,106.71,188.77,normal,2025-12-09T02:48:11.644025+00:00
Building C,4,81.19,209.41,normal,2025-12-06T04:03:00.644025+00:00
Building C,2,70.84,155.33,normal,2025-11-20T05:27:30.644025+00:00
Building B,2,108.94,245.73,normal,2025-11-19T03:37:43.644025+00:00
Building A,4,76.08,178.96,normal,2025-12-15T23:29:27.644025+00:00
Building A,3,130.83,213.56,normal,2025-12-09T04:04:47.644025+00:00
Building B,3,144.92,290.25,normal,2025-12-15T15:12:38.644025+00:00
Building C,3,124.86,177.18,normal,2025-11-16T19:12:19.644025+00:00
Building B,2,187.79,211.82,normal,2025-12-10T14:25:30.644025+00:00
Building C,3,108.42,158.0,normal,2025-11-20T05:30:32.644025+00:00
Building C,5,385.8,556.75,anomaly,2025-12-02T00:30:51.644025+00:00
Building C,1,93.29,136.71,normal,2025-11-16T02:05:14.644025+00:00
Building A,4,84.08,248.55,normal,2025-11-26T03:03:50.644025+00:00
Building B,1,102.49,333.45,normal,2025-11-24T08:27:40.644025+00:00
Building A,1,133.26,221.77,normal,2025-11-25T09:38:05.644025+00:00
Building B,2,123.43,166.18,normal,2025-11-30T19:37:51.644025+00:00
Building B,4,141.7,213.3,normal,2025-12-01T12:00:30.644025+00:00
Building A,1,109.16,196.58,normal,2025-11-19T23:53:02.644025+00:00
Building C,4,160.31,240.61,normal,2025-12-09T11:51:52.644025+00:00
Building B,5,151.4,195.84,normal,2025-12-08T07:16:38.644025+00:00
Building B,3,110.42,286.15,normal,2025-12-09T16:28:41.644025+00:00
Building B,1,127.65,281.48,normal,2025-12-10T15:12:29.644025+00:00
Building A,4,152.57,228.83,normal,2025-11-17T17:11:06.644025+00:00
Building C,5,93.04,174.85,normal,2025-12-14T07:25:41.644025+00:00
Building B,1,184.53,291.23,normal,2025-11-19T15:42:02.644025+00:00
Building A,2,89.96,247.29,normal,2025-11-26T17:33:43.644025+00:00
Building C,4,119.92,152.25,normal,2025-11-29T06:03:37.644025+00:00
Building B,4,167.8,369.09,normal,2025-12-01T11:15:43.644025+00:00
Building A,2,126.35,230.0,normal,2025-11-24T04:19:36.644025+00:00
Building B,3,166.06,224.22,normal,2025-11-25T08:44:43.644025+00:00
Building A,4,78.44,215.04,normal,2025-11-25T06:34:14.644025+00:00
Building C,4,125.78,201.84,normal,2025-12-05T00:39:16.644025+00:00
Building B,5,138.24,218.67,normal,2025-12-04T07:42:09.644025+00:00
Building C,3,122.08,142.97,normal,2025-11-22T07:11:34.644025+00:00
Building C,4,93.03,187.31,normal,2025-11-27T13:58:09.644025+00:00
Building A,4,321.15,560.38,anomaly,2025-12-07T15:47:44.644025+00:00
Building C,1,63.28,169.06,normal,2025-11-30T02:20:32.644025+00:00
Building C,5,128.26,247.7,normal,2025-12-01T06:27:50.644025+00:00
Building C,4,90.4,176.68,normal,2025-11-18T15:59:35.644025+00:00
Building A,2,99.83,229.74,normal,2025-11-19T22:16:17.644025+00:00
Building C,1,89.49,168.44,normal,2025-11-24T03:04:38.644025+00:00
Building B,5,141.28,222.64,normal,2025-11-20T11:40:32.644025+00:00
Building B,5,108.26,263.66,normal,2025-12-03T19:27:30.644025+00:00
Building C,1,147.25,205.61,normal,2025-11-29T11:59:58.644025+00:00
Building A,1,127.08,148.17,normal,2025-11-21T21:17:38.644025+00:00
Building C,4,108.57,233.09,normal,2025-12-08T06:14:39.644025+00:00
Building B,3,132.05,354.38,normal,2025-11-28T10:28:13.644025+00:00
Building A,4,121.17,301.68,normal,2025-12-02T08:23:35.644025+00:00
Building A,3,107.8,237.59,normal,2025-11-23T05:32:00.644025+00:00
Building C,1,94.17,180.99,normal,2025-11-29T14:03:45.644025+00:00
Building B,3,106.43,312.32,normal,2025-11-24T19:33:45.644025+00:00
Building A,5,133.7,171.23,normal,2025-12-03T05:04:07.644025+00:00
Building B,2,162.07,239.38,normal,2025-12-14T17:52:31.644025+00:00
Building C,4,103.73,252.7,normal,2025-11-30T20:33:40.644025+00:00
Building A,2,142.82,213.08,normal,2025-12-15T14:54:35.644025+00:00
Building B,3,143.15,199.52,normal,2025-11-25T20:32:51.644025+00:00
Building B,2,88.94,167.38,normal,2025-11-29T06:13:10.644025+00:00
Building C,5,94.5,197.34,normal,2025-11-23T12:34:14.644025+00:00
Building A,1,155.84,203.82,normal,2025-12-14T18:05:17.644025+00:00
Building A,2,100.04,201.51,normal,2025-12-03T04:29:51.644025+00:00
Building C,3,96.01,251.2,normal,2025-12-03T14:52:53.644025+00:00
Building B,1,139.57,185.42,normal,2025-11-17T22:36:17.644025+00:00
Building B,1,137.3,172.45,normal,2025-11-17T22:35:15.644025+00:00
Building A,2,112.4,171.03,normal,2025-11-16T20:24:10.644025+00:00
Building A,5,143.54,313.43,normal,2025-11-19T10:12:03.644025+00:00
Building B,5,107.48,245.28,normal,2025-12-06T00:12:02.644025+00:00
Building C,3,371.3,617.27,anomaly,2025-12-02T22:07:32.644025+00:00
Building B,1,110.31,204.79,normal,2025-12-03T01:42:21.644025+00:00
Building A,1,157.53,177.42,normal,2025-12-01T13:36:45.644025+00:00
Building A,1,75.24,161.03,normal,2025-11-28T05:05:43.644025+00:00
Building C,2,118.37,138.6,normal,2025-12-05T02:20:51.644025+00:00
Building A,1,124.0,179.54,normal,2025-11-27T09:41:37.644025+00:00
Building B,1,143.04,174.08,normal,2025-12-05T19:46:10.644025+00:00
Building C,5,123.03,193.31,normal,2025-12-14T00:34:08.644025+00:00
Building B,3,94.13,214.66,normal,2025-11-27T07:15:43.644025+00:00
Building C,1,70.11,159.64,normal,2025-11-16T19:14:23.644025+00:00
Building B,3,91.54,239.73,normal,2025-12-02T22:36:44.644025+00:00
Building A,1,108.33,170.13,normal,2025-11-18T00:40:40.644025+00:00
Building C,3,150.44,191.08,normal,2025-11-19T18:38:13.644025+00:00
Building B,3,113.63,179.08,normal,2025-11-20T20:30:03.644025+00:00
Building B,3,110.49,260.44,normal,2025-12-04T06:09:29.644025+00:00
Building A,3,104.51,148.19,normal,2025-12-05T03:24:57.644025+00:00
Building A,1,93.54,130.71,normal,2025-12-05T01:10:11.644025+00:00
Building B,2,169.83,305.35,normal,2025-12-09T09:23:50.644025+00:00
Building C,5,165.42,289.96,normal,2025-12-09T08:12:21.644025+00:00
Building C,2,119.89,162.57,normal,2025-11-26T23:44:52.644025+00:00
Building C,1,83.65,142.9,normal,2025-12-15T05:10:59.644025+00:00
Building C,4,96.67,196.08,normal,2025-12-10T07:51:55.644025+00:00
Building A,2,86.57,139.73,normal,2025-12-04T07:05:39.644025+00:00
Building C,5,87.22,151.88,normal,2025-12-15T03:42:49.644025+00:00
Building A,4,136.54,219.42,normal,2025-12-03T17:29:00.644025+00:00
Building A,2,100.4,312.77,normal,2025-12-02T10:36:35.644025+00:00
Building C,5,108.57,222.41,normal,2025-12-02T20:39:42.644025+00:00
Building B,3,144.72,202.24,normal,2025-12-02T07:08:42.644025+00:00
Building B,1,153.98,244.12,normal,2025-12-04T17:16:55.644025+00:00
Building A,2,78.65,135.11,normal,2025-11-30T00:49:37.644025+00:00
Building C,4,103.34,175.73,normal,2025-12-11T21:32:02.644025+00:00
Building C,3,132.96,243.01,normal,2025-12-15T19:12:35.644025+00:00
Building B,1,125.73,219.54,normal,2025-12-15T09:09:52.644025+00:00
Building B,5,185.74,330.99,normal,2025-12-09T17:18:30.644025+00:00
Building C,1,84.96,187.53,normal,2025-11-29T12:48:43.644025+00:00
Building C,2,251.7,510.98,anomaly,2025-12-14T08:17:44.644025+00:00
Building A,3,128.18,248.03,normal,2025-12-03T23:56:02.644025+00:00
Building A,5,134.56,198.07,normal,2025-11-20T21:24:21.644025+00:00
Building C,3,93.58,129.36,normal,2025-11-20T00:36:07.644025+00:00
Building A,2,343.17,647.46,anomaly,2025-12-12T14:36:21.644025+00:00
Building C,2,100.28,205.37,normal,2025-12-15T12:52:47.644025+00:00
Building C,1,105.33,138.87,normal,2025-11-19T05:12:51.644025+00:00
Building A,4,97.33,268.81,normal,2025-12-15T17:57:36.644025+00:00
Building A,1,349.14,482.42,anomaly,2025-11-20T13:20:21.644025+00:00
Building A,5,154.76,230.59,normal,2025-12-05T17:26:22.644025+00:00
Building B,4,121.48,226.86,normal,2025-12-10T03:37:10.644025+00:00
Building B,1,142.54,204.66,normal,2025-12-02T16:08:49.644025+00:00
Building B,4,190.43,221.03,normal,2025-12-12T16:43:51.644025+00:00
Building A,4,372.32,546.77,anomaly,2025-11-30T16:34:17.644025+00:00
Building C,3,83.39,143.62,normal,2025-12-04T02:45:46.644025+00:00
Building A,3,145.86,274.78,normal,2025-11-18T08:45:41.644025+00:00
Building A,3,111.82,159.07,normal,2025-11-18T06:52:36.644025+00:00
Building C,4,152.78,229.42,normal,2025-11-19T08:34:29.644025+00:00
Building B,1,130.84,316.5,normal,2025-11-26T12:47:08.644025+00:00
Building A,4,98.86,274.79,normal,2025-12-11T11:27:06.644025+00:00
Building B,4,115.11,331.32,normal,2025-11-22T15:53:05.644025+00:00
Building A,1,384.28,481.28,anomaly,2025-11-24T21:01:53.644025+00:00
Building B,1,151.11,263.66,normal,2025-12-06T13:29:59.644025+00:00
Building B,5,118.92,258.77,normal,2025-12-06T06:45:55.644025+00:00
Building B,3,177.1,343.51,normal,2025-12-08T17:01:54.644025+00:00
Building B,2,138.86,285.93,normal,2025-11-20T13:46:09.644025+00:00
Building B,1,95.13,174.63,normal,2025-12-11T03:56:27.644025+00:00
Building B,2,132.96,257.74,normal,2025-12-12T04:23:52.644025+00:00
Building B,2,151.91,220.76,normal,2025-12-05T10:58:25.644025+00:00
Building C,1,105.25,230.94,normal,2025-12-09T12:27:57.644025+00:00
Building A,3,124.25,283.58,normal,2025-12-11T12:26:55.644025+00:00
Building A,1,137.59,303.08,normal,2025-12-02T15:17:25.644025+00:00
Building B,2,116.91,264.67,normal,2025-12-06T19:49:28.644025+00:00
Building C,3,128.8,225.81,normal,2025-12-06T10:11:29.644025+00:00
Building B,3,121.12,309.13,normal,2025-11-28T18:20:03.644025+00:00
Building A,3,129.96,202.28,normal,2025-12-13T11:58:02.644025+00:00
Building B,1,175.12,203.5,normal,2025-12-04T16:39:48.644025+00:00
Building C,1,88.84,180.89,normal,2025-12-03T03:10:19.644025+00:00
Building B,2,99.43,216.47,normal,2025-11-26T20:20:47.644025+00:00
Building A,5,105.66,230.22,normal,2025-11-23T06:14:20.644025+00:00
Building C,4,128.35,283.92,normal,2025-12-03T09:09:08.644025+00:00
Building C,4,100.82,139.21,normal,2025-11-28T05:10:05.644025+00:00
Building C,4,92.33,208.39,normal,2025-11-22T19:08:08.644025+00:00
Building C,5,74.22,239.15,normal,2025-11-29T03:52:06.644025+00:00
Building C,5,111.9,151.57,normal,2025-11-20T04:38:08.644025+00:00
Building A,2,105.52,201.06,normal,2025-12-02T04:38:54.644025+00:00
Building B,4,106.8,276.89,normal,2025-11-16T00:51:51.644025+00:00
Building A,5,139.6,307.78,normal,2025-11-30T13:33:40.644025+00:00
Building B,2,144.0,227.2,normal,2025-12-05T12:43:47.644025+00:00
Building C,2,116.66,154.29,normal,2025-11-29T00:51:36.644025+00:00
Building C,5,112.39,225.69,normal,2025-12-03T16:41:36.644025+00:00
Building B,3,122.84,288.58,normal,2025-11-28T12:17:30.644025+00:00
Building C,4,92.43,153.04,normal,2025-12-14T03:59:20.644025+00:00
Building A,2,138.02,230.84,normal,2025-12-03T12:23:35.644025+00:00
Building A,4,152.37,256.0,normal,2025-12-07T18:23:13.644025+00:00
Building B,4,135.26,365.69,normal,2025-12-12T12:27:38.644025+00:00
Building B,2,114.84,252.41,normal,2025-11-27T02:16:25.644025+00:00
Building A,3,125.71,209.17,normal,2025-11-30T23:41:22.644025+00:00
Building C,1,63.96,174.88,normal,2025-11-24T05:27:58.644025+00:00
Building B,1,81.86,176.43,normal,2025-11-26T02:59:13.644025+00:00
Building C,5,165.68,252.9,normal,2025-11-22T18:46:22.644025+00:00
Building C,2,67.81,187.99,normal,2025-11-28T04:17:02.644025+00:00
Building A,1,77.83,131.07,normal,2025-12-09T01:13:00.644025+00:00
Building C,1,123.07,155.71,normal,2025-11-21T09:20:06.644025+00:00
Building B,4,174.49,348.39,normal,2025-11-21T14:23:22.644025+00:00
Building A,2,122.54,164.06,normal,2025-12-06T06:51:26.644025+00:00
Building C,3,139.01,287.2,normal,2025-12-15T11:47:46.644025+00:00
Building C,3,104.92,129.16,normal,2025-11-27T22:15:47.644025+00:00
Building A,3,136.12,320.56,normal,2025-12-03T11:36:31.644025+00:00
Building A,3,136.65,267.79,normal,2025-12-12T20:21:33.644025+00:00
Building C,1,125.52,219.33,normal,2025-11-28T13:40:51.644025+00:00
Building B,5,108.87,297.94,normal,2025-11-17T02:25:38.644025+00:00
Building A,3,96.96,140.76,normal,2025-11-28T00:30:48.644025+00:00
Building B,3,189.46,345.3,normal,2025-11-22T10:36:26.644025+00:00
Building C,1,83.05,142.54,normal,2025-11-23T01:43:24.644025+00:00
Building B,5,108.16,268.92,normal,2025-11-30T02:40:14.644025+00:00
Building A,3,105.55,164.07,normal,2025-12-12T00:39:23.644025+00:00
Building B,4,269.97,477.31,anomaly,2025-11-24T05:09:50.644025+00:00
Building B,1,120.04,222.95,normal,2025-11-23T04:24:35.644025+00:00
Building B,5,147.21,324.59,normal,2025-11-18T19:34:55.644025+00:00
Building C,4,145.48,287.75,normal,2025-11-28T13:59:44.644025+00:00
Building B,3,107.73,250.32,normal,2025-12-07T21:12:16.644025+00:00
Building C,2,113.57,165.26,normal,2025-11-17T06:41:59.644025+00:00
Building B,4,134.16,213.29,normal,2025-11-27T01:32:50.644025+00:00
Building B,2,344.71,638.46,anomaly,2025-12-12T18:55:43.644025+00:00
Building A,2,99.65,250.33,normal,2025-12-10T21:46:05.644025+00:00
Building B,3,99.19,210.26,normal,2025-11-18T23:52:00.644025+00:00
Building B,4,388.83,485.35,anomaly,2025-11-17T11:37:03.644025+00:00
